,Location,Price,Name,area,Feature2,Feature3,Feature4,Feature5,Feature6,Feature10
59,"Địa chỉ: 211 An Nông, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",1 triệu,"Cho thuê phòng trọ, nhà trọ tại 211 An Nông, Phường Khuê Mỹ, Quận Ngũ Hành Sơn",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 08:50 16/02/2022","Ngày hết hạn: Thứ 2, 08:50 21/02/2022",
60,"Địa chỉ: Đầm Rong 2, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",3 triệu,"Phòng trọ Studio khu vực Hải Châu, gần trung tâm thành phố, ĐH Duy Tân",30m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 19:03 15/02/2022","Ngày hết hạn: Chủ Nhật, 19:03 20/02/2022",
61,"Địa chỉ: Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",1 triệu,"Cho thuê phòng trọ trung tâm Ngũ Hành Sơn, gần bệnh viện",15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 15:02 15/02/2022","Ngày hết hạn: Chủ Nhật, 15:02 20/02/2022",
62,"Địa chỉ: 268/16 Đường Trần Phú, Phường Phước Ninh, Quận Hải Châu, Đà Nẵng",1.5 triệu,Cho thuê phòng trọ ngay trung tâm đường trần phú gần cầu rồng,14m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 14:40 15/02/2022","Ngày hết hạn: Chủ Nhật, 14:40 20/02/2022",
63,"Địa chỉ: Đường Chơn Tâm 3, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",1.2 triệu,"Cho thuê , phòng trọ tại 18 Chơn Tâm 3 Đà Nẵng (gần đường Nguyễn Khuyễn)",15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 17:22 11/02/2022","Ngày hết hạn: Thứ 7, 17:22 19/02/2022",
64,"Địa chỉ: K338 H81/17 Đường Hoàng Diệu, Phường Bình Hiên, Quận Hải Châu, Đà Nẵng",2.2 triệu,Cho thuê phòng trọ Quận Hải Châu Phường Bình Hiên. Phòng 19m2 giá thuê 2tr2/tháng,19m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nữ,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 16:45 11/02/2022","Ngày hết hạn: Thứ 4, 16:45 16/02/2022",
65,"Địa chỉ: Hòa Minh 1, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1.4 triệu,"Giáp Thanh Khê vs Liên Chiểu...Khu an ninh, phòng sạch sẽ thoáng....",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 10:14 10/02/2022","Ngày hết hạn: Thứ 3, 10:14 15/02/2022",
66,"Địa chỉ: 63 Nguyễn Khánh Toàn, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",2.5 triệu,"Cho thuê phòng tại số nhà 63 Nguyễn Khánh Toàn, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 15:29 09/02/2022","Ngày hết hạn: Thứ 2, 15:29 14/02/2022",
67,"Địa chỉ: 09 Tây Sơn, Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng",1.6 triệu,"Cho thuê nhà trọ, cho thuê nhà trọ tại 09 Tây Sơn, Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng",24m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 09:35 09/02/2022","Ngày hết hạn: Thứ 2, 09:35 14/02/2022",
68,"Địa chỉ: Lê Thạch, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng",1 triệu,"Về quê cần nên sang phòng trọ 1tr/tháng tại Lê Thạch, Phường Hòa An, Quận Cẩm Lệ",16m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 11:50 08/02/2022","Ngày hết hạn: Chủ Nhật, 11:50 13/02/2022",
69,"Địa chỉ: Cuối đường Đường Phan Khoang, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng",1.7 triệu,"Phòng trọ cho thuê mới, sạch sẽ, hiện đại, giá rẻ tại cuối đường Phan Khoang, Hoà An,Cẩm Lệ",22m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 17:03 05/02/2022","Ngày hết hạn: Thứ 3, 17:03 08/02/2022",
70,"Địa chỉ: 204/9 Hải Phòng, Phường Tân Chính, Quận Thanh Khê, Đà Nẵng",2 triệu,Cho thuê phòng trọ/ nhà nguyên căn Thanh Khê-Đà Nẵng,12m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 10:31 05/02/2022","Ngày hết hạn: Thứ 5, 10:31 10/02/2022",
71,"Địa chỉ: 70 Trần Đức Thảo, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1.2 triệu,"Tìm bạn nữ đi học ở ghép phong trọ gần đh đông á, đà nẵng",30m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nữ,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 01:38 02/02/2022","Ngày hết hạn: Thứ 2, 01:38 07/02/2022",
72,"Địa chỉ: 4/9 Duy Tân, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng",3.5 triệu,"Cho thuê căn hộ mini, đầy đủ nội thất, Hải Châu",30m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 15:09 17/01/2022","Ngày hết hạn: Thứ 4, 10:29 19/01/2022",
73,"Địa chỉ: 1 Đường Phạm Văn Bạch, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1.8 triệu,"Phòng trọ và phòng mặt tiền kinh doanh khu trung tâm giữa các trường học gần Helio, Lotte",350m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 12:29 08/01/2022","Ngày hết hạn: Thứ 5, 12:29 13/01/2022",
74,"Địa chỉ: 112 Hồ Nguyên Trừng, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",1.3 triệu,Phòng trọ gần ĐH Ngoại Ngữ ĐH Kiến trúc phòng rộng 15m2 ưu đãi mùa dịch giá chỉ 1tr3/tháng,15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 17:59 03/01/2022","Ngày hết hạn: Thứ 7, 17:59 08/01/2022",
75,"Địa chỉ: 03 Mạc Thị Bưởi, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",2 triệu,"Cho Thuê phòng trọ mới xây, sạch sẽ, thoáng tại 03 Mạc Thị Bưởi, Hòa Cường Nam, Quận Hải Châu",15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 20:15 31/12/2021","Ngày hết hạn: Thứ 4, 20:15 05/01/2022",
76,"Địa chỉ: H11/22k654 Trưng Nữ Vương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",1.8 triệu,"Phòng trọ 18m2 tại Trưng Nữ Vương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",18m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 15:50 29/12/2021","Ngày hết hạn: Thứ 2, 15:50 03/01/2022",
77,"Địa chỉ: 249/62 Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng",1.3 triệu,"Cho thuê phòng trọ có gác, gần trường học giá thuê chỉ 1tr3/tháng rộng 30m2 có gác",30m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 16:41 27/12/2021","Ngày hết hạn: Thứ 5, 16:41 06/01/2022",
78,"Địa chỉ: 104 Tố Hữu, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1.6 triệu,"Cho thuê phòng giá từ 1tr6 quận Hải Châu gần ĐH Đông Á, Kiến Trúc",15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 11:47 26/12/2021","Ngày hết hạn: Thứ 6, 11:47 31/12/2021",
79,"Địa chỉ: 541/17 Núi Thành, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1.7 triệu,"Phòng trọ 16m2 tại 541/17 Núi Thành, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 10:13 21/12/2021","Ngày hết hạn: Chủ Nhật, 10:13 26/12/2021",
80,"Địa chỉ: 15 Đường Nguyễn Sơn Trà, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",2 triệu,Cho thuê phòng trọ Trung Tâm Đà Nẵng,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 09:16 17/12/2021","Ngày hết hạn: Chủ Nhật, 09:16 16/01/2022",
81,"Địa chỉ: Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",1.8 triệu,"Có phòng trọ trống cho thuê ở đường bình an 7, phường Hòa Cường Bắc",36m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 11:00 16/12/2021","Ngày hết hạn: Thứ 3, 11:00 21/12/2021",
82,"Địa chỉ: 1172 Đường Trường Chinh, Phường Hòa Phát, Quận Cẩm Lệ, Đà Nẵng",1.7 triệu,"Phòng trọ 25m2 số 1172 Đường Trường Chinh, Phường Hòa Phát, Quận Cẩm Lệ, Đà Nẵng",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 07:49 16/12/2021","Ngày hết hạn: Thứ 5, 07:49 23/12/2021",
83,"Địa chỉ: K58 Ông Ích Khiêm, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",2.2 triệu,Phòng trọ ngay trung tâm Thành Phố gần các trường Đại Học. Giá 2.200.000đ/Tháng,15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 14:13 15/12/2021","Ngày hết hạn: Thứ 4, 14:13 22/12/2021",
84,"Địa chỉ: 40 Đường Xô Viết Nghệ Tĩnh, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1.2 triệu,"Phòng trọ chỉ 1tr2/tháng tại 40 Đường Xô Viết Nghệ Tĩnh, Phường Hòa Cường Nam, Quận Hải Châu",30m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 16:09 13/12/2021","Ngày hết hạn: Thứ 7, 16:09 18/12/2021",
85,"Địa chỉ: K120 Nguyễn Huy Tưởng, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",2 triệu,"Cho thuê phòng trọ cách đại học sư phạm chỉ 2,5km, mặt tiền 7m",50m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 15:14 13/12/2021","Ngày hết hạn: Thứ 7, 15:14 18/12/2021",
86,"Địa chỉ: Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1.6 triệu,"Phòng trọ giá rẻ Phước Lý 20, phường Hòa Minh",15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 13:53 10/12/2021","Ngày hết hạn: Thứ 6, 13:53 17/12/2021",
87,"Địa chỉ: Đường Phạm Như Xương, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",1.5 triệu,"Phòng trọ mới xây 100% - rộng 20m2 có gác lửng, sau ĐH Sư Phạm Đà Nẵng, Gần chợ, Gần trường Đh Bách Khoa, ĐH Duy Tân -",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 15:02 09/12/2021","Ngày hết hạn: Thứ 3, 15:02 14/12/2021",
88,"Địa chỉ: Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng",1.5 triệu,"Cho thuê phòng 15m2 sạc sẽ có wc riêng, tại k158/69a Đường Trần Cao Vân giá chỉ 1.5tr/tháng",15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 12:28 06/12/2021","Ngày hết hạn: Thứ 7, 12:28 11/12/2021",
89,"Địa chỉ: K138/22 Đường Phan Thanh, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng",1.2 triệu,Cho thuê phòng trọ(nữ) gần trường đại học Duy Tân,12m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nữ,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 21:15 05/12/2021","Ngày hết hạn: Chủ Nhật, 21:15 12/12/2021",
90,"Địa chỉ: K46 Đường Nguyễn Đăng, Phường An Khê, Quận Thanh Khê, Đà Nẵng",2 triệu,"Cho thuê dãy 4 phòng trọ mới xây tại K46 Đường Nguyễn Đăng, Phường An Khê, Quận Thanh Khê, Đà Nẵng",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 18:01 05/12/2021","Ngày hết hạn: Thứ 6, 18:01 10/12/2021",
91,"Địa chỉ: 48 Đường K20, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",2.5 triệu,"Nhà trọ 35m2, diện tích sử dụng 50m2 48 Đường K20, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",35m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 10:08 04/12/2021","Ngày hết hạn: Thứ 2, 10:08 03/01/2022",
92,"Địa chỉ: tổ 19 Bình Kỳ, Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng",1.2 triệu,"Phòng trọ có gác 1.2tr sạch sẽ,an ninh Bình Kỳ ĐN",24m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 09:22 04/12/2021","Ngày hết hạn: Thứ 5, 09:22 09/12/2021",
93,"Địa chỉ: Đường Võ Chí Công, Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng",1.45 triệu,"Cho thuê phòng trọ tại Đường Võ Chí Công, Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nữ,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 17:19 03/12/2021","Ngày hết hạn: Thứ 4, 17:19 08/12/2021",
94,"Địa chỉ: Kiệt 260 Điện Biên Phủ, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng",1.5 triệu,"Phòng trọ 20m2 cho thuê kiện Điện Biên Phủ - 1,5 triệu",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 18:14 02/12/2021","Ngày hết hạn: Thứ 3, 18:14 07/12/2021",
95,"Địa chỉ: 224 Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1.5 triệu,"Phòng trọ mới tại 224 Lê Thanh Nghị, Phường Hòa Cường Nam trung tâm quận Hải Châu",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 22:22 28/11/2021","Ngày hết hạn: Thứ 6, 22:22 03/12/2021",
96,"Địa chỉ: 7 Bàu Gia Thượng 1, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",1.5 triệu,"Phòng trọ không chung chủ, diện tích 25m2, giá 1500000",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 19:01 27/11/2021","Ngày hết hạn: Thứ 5, 19:01 02/12/2021",
97,"Địa chỉ: 50 Đường Trần Quý Khoách, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1.9 triệu,"Nhà trọ 50 Trần Quý Khoách, Hòa Minh, Liên Chiểu, Đà Nẵng. Giá từ 1.8tr - 2.5tr",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 14:33 25/11/2021","Ngày hết hạn: Thứ 5, 14:33 02/12/2021",
98,"Địa chỉ: 18 Đường số 2/9, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",2.3 triệu,CHO THUÊ PHÒNG TRỌ TRUNG TÂM THÀNH PHỐ ĐÀ NẴNG,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 10:34 22/11/2021","Ngày hết hạn: Thứ 7, 10:34 27/11/2021",
99,"Địa chỉ: 18 Bình Hòa 10, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",2 triệu,"Phòng mới đẹp, sạch sẽ gần Đh Kiến Trúc, Đông Á và Tâm Trí. Giá từ: 2 triệu - 2 triệu 3",16m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 10:31 22/11/2021","Ngày hết hạn: Thứ 7, 10:31 27/11/2021",
100,"Địa chỉ: Nguyễn Sơn, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1 triệu,Cho thuê phòng trọ gia một triệu,15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 20:09 20/11/2021","Ngày hết hạn: Thứ 5, 20:09 25/11/2021",
101,"Địa chỉ: 398 Đường Kinh Dương Vương, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1.8 triệu,"Phòng trọ đường tại 398 Đường Kinh Dương Vương, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 20:48 18/11/2021","Ngày hết hạn: Thứ 3, 20:48 23/11/2021",
102,"Địa chỉ: 65 Bàu Gia Thượng 3, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",1.5 triệu,"Phòng trọ 25m2 tại 65 Bàu Gia Thượng 3, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 17:22 16/11/2021","Ngày hết hạn: Chủ Nhật, 17:22 21/11/2021",
103,"Địa chỉ: 65/5 Đường Đinh Tiên Hoàng, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",2.2 triệu,"Phòng Trọ tại 65/5 Đường Đinh Tiên Hoàng, Phường Thanh Bình, Quận Hải Châu. Diện tích từ 20m2 đến 25m2 chỉ 2tr2/tháng",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 10:18 16/11/2021","Ngày hết hạn: Chủ Nhật, 10:18 21/11/2021",
104,"Địa chỉ: 1 Phạm Văn Bạch, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",2 triệu,Cho thuê nhà trọ trung tâm mặt tiền Lotte Helio phòng 25m2 giá thuê 2 Triệu/tháng,25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 19:36 14/11/2021","Ngày hết hạn: Thứ 6, 19:36 19/11/2021",
105,"Địa chỉ: Đường Phan Văn Định, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",1.5 triệu,Cho thuê phòng trọ đường Phan Văn Định,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 10:00 09/11/2021","Ngày hết hạn: Chủ Nhật, 10:00 14/11/2021",
106,"Địa chỉ: 28 Hồ Biểu Chánh, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1 triệu,"Cho Nam Thuê Phòng Trọ tại 28 Hồ Biểu Chánh, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",13m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nam,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 17:31 08/11/2021","Ngày hết hạn: Thứ 2, 17:31 15/11/2021",
107,"Địa chỉ: Phạm Văn Bạch, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",3 triệu,"Cho thuê phòng trọ cho hộ gia đình và sinh viên tại Phạm Văn Bạch, Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",30m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 07:55 07/11/2021","Ngày hết hạn: Thứ 6, 07:55 12/11/2021",
108,"Địa chỉ: 508 Đường Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",1.5 triệu,"Cho thuê phòng trọ tại: 508 Lê Văn Hiến, Ngũ Hành Sơn Đà Nẵng",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 21:28 06/11/2021","Ngày hết hạn: Thứ 5, 21:28 11/11/2021",
109,"Địa chỉ: 596/25 Lê Văn Hiến, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",1.5 triệu,Phòng trọ Ngũ Hành Sơn có gác lửng,16m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 20:13 06/11/2021","Ngày hết hạn: Thứ 5, 20:13 11/11/2021",
110,"Địa chỉ: 196/50 A Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng",2 triệu,Phòng Đẹp có gác lửng diện tích từ 20-25 m2.,25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 18:53 06/11/2021","Ngày hết hạn: Thứ 5, 18:53 11/11/2021",
111,"Địa chỉ: 40/18 Nguyễn Hữu Thọ, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",2.5 triệu,"Cho thuê nhà trọ mới xay tại Hải Châu cách sân bay 3p, lối đi riêng, điều hoà, máy nóng lạnh đầy đủ",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 10:49 04/11/2021","Ngày hết hạn: Thứ 5, 10:49 11/11/2021",
